customer_id,cluster,segmento,fecha_segmentacion
XFC-07232,1,Estándar Presencial,2026-04-15
XFC-07233,1,Estándar Presencial,2026-04-15
XFC-07234,2,Esporádico / Inactivo,2026-04-15
XFC-07235,1,Estándar Presencial,2026-04-15
XFC-07236,0,Crónico Alto Valor,2026-04-15
XFC-07237,4,Crónico en Riesgo,2026-04-15
XFC-07238,4,Crónico en Riesgo,2026-04-15
XFC-07239,1,Estándar Presencial,2026-04-15
XFC-07240,1,Estándar Presencial,2026-04-15
XFC-07241,2,Esporádico / Inactivo,2026-04-15
XFC-07242,2,Esporádico / Inactivo,2026-04-15
XFC-07243,2,Esporádico / Inactivo,2026-04-15
XFC-07244,0,Crónico Alto Valor,2026-04-15
XFC-07245,2,Esporádico / Inactivo,2026-04-15
XFC-07246,1,Estándar Presencial,2026-04-15
XFC-07247,1,Estándar Presencial,2026-04-15
XFC-07248,1,Estándar Presencial,2026-04-15
XFC-07249,3,Frecuente Digital,2026-04-15
XFC-07250,2,Esporádico / Inactivo,2026-04-15
XFC-07251,1,Estándar Presencial,2026-04-15
XFC-07252,1,Estándar Presencial,2026-04-15
XFC-07253,1,Estándar Presencial,2026-04-15
XFC-07254,3,Frecuente Digital,2026-04-15
XFC-07255,2,Esporádico / Inactivo,2026-04-15
XFC-07256,0,Crónico Alto Valor,2026-04-15
XFC-07257,4,Crónico en Riesgo,2026-04-15
XFC-07258,4,Crónico en Riesgo,2026-04-15
XFC-07259,1,Estándar Presencial,2026-04-15
XFC-07260,2,Esporádico / Inactivo,2026-04-15
XFC-07261,1,Estándar Presencial,2026-04-15
XFC-07262,1,Estándar Presencial,2026-04-15
XFC-07263,2,Esporádico / Inactivo,2026-04-15
XFC-07264,0,Crónico Alto Valor,2026-04-15
XFC-07265,2,Esporádico / Inactivo,2026-04-15
XFC-07266,1,Estándar Presencial,2026-04-15
XFC-07267,0,Crónico Alto Valor,2026-04-15
XFC-07268,1,Estándar Presencial,2026-04-15
XFC-07269,3,Frecuente Digital,2026-04-15
XFC-07270,2,Esporádico / Inactivo,2026-04-15
XFC-07271,3,Frecuente Digital,2026-04-15
XFC-07272,4,Crónico en Riesgo,2026-04-15
XFC-07273,1,Estándar Presencial,2026-04-15
XFC-07274,3,Frecuente Digital,2026-04-15
XFC-07275,1,Estándar Presencial,2026-04-15
XFC-07276,1,Estándar Presencial,2026-04-15
XFC-07277,1,Estándar Presencial,2026-04-15
XFC-07278,1,Estándar Presencial,2026-04-15
XFC-07279,4,Crónico en Riesgo,2026-04-15
XFC-07280,4,Crónico en Riesgo,2026-04-15
XFC-07281,3,Frecuente Digital,2026-04-15
XFC-07282,0,Crónico Alto Valor,2026-04-15
XFC-07283,1,Estándar Presencial,2026-04-15
XFC-07284,1,Estándar Presencial,2026-04-15
XFC-07285,1,Estándar Presencial,2026-04-15
XFC-07286,2,Esporádico / Inactivo,2026-04-15
XFC-07287,1,Estándar Presencial,2026-04-15
XFC-07288,3,Frecuente Digital,2026-04-15
XFC-07289,4,Crónico en Riesgo,2026-04-15
XFC-07290,3,Frecuente Digital,2026-04-15
XFC-07291,2,Esporádico / Inactivo,2026-04-15
XFC-07292,1,Estándar Presencial,2026-04-15
XFC-07293,1,Estándar Presencial,2026-04-15
XFC-07294,1,Estándar Presencial,2026-04-15
XFC-07295,0,Crónico Alto Valor,2026-04-15
XFC-07296,1,Estándar Presencial,2026-04-15
XFC-07297,1,Estándar Presencial,2026-04-15
XFC-07298,1,Estándar Presencial,2026-04-15
XFC-07299,3,Frecuente Digital,2026-04-15
XFC-07300,1,Estándar Presencial,2026-04-15
XFC-07301,4,Crónico en Riesgo,2026-04-15
XFC-07302,0,Crónico Alto Valor,2026-04-15
XFC-07303,1,Estándar Presencial,2026-04-15
XFC-07304,4,Crónico en Riesgo,2026-04-15
XFC-07305,1,Estándar Presencial,2026-04-15
XFC-07306,1,Estándar Presencial,2026-04-15
XFC-07307,1,Estándar Presencial,2026-04-15
XFC-07308,3,Frecuente Digital,2026-04-15
XFC-07309,0,Crónico Alto Valor,2026-04-15
XFC-07310,4,Crónico en Riesgo,2026-04-15
XFC-07311,1,Estándar Presencial,2026-04-15
XFC-07312,0,Crónico Alto Valor,2026-04-15
XFC-07313,1,Estándar Presencial,2026-04-15
XFC-07314,2,Esporádico / Inactivo,2026-04-15
XFC-07315,1,Estándar Presencial,2026-04-15
XFC-07316,4,Crónico en Riesgo,2026-04-15
XFC-07317,1,Estándar Presencial,2026-04-15
XFC-07318,1,Estándar Presencial,2026-04-15
XFC-07319,4,Crónico en Riesgo,2026-04-15
XFC-07320,1,Estándar Presencial,2026-04-15
XFC-07321,3,Frecuente Digital,2026-04-15
XFC-07322,1,Estándar Presencial,2026-04-15
XFC-07323,2,Esporádico / Inactivo,2026-04-15
XFC-07324,3,Frecuente Digital,2026-04-15
XFC-07325,1,Estándar Presencial,2026-04-15
XFC-07326,1,Estándar Presencial,2026-04-15
XFC-07327,4,Crónico en Riesgo,2026-04-15
XFC-07328,2,Esporádico / Inactivo,2026-04-15
XFC-07329,1,Estándar Presencial,2026-04-15
XFC-07330,0,Crónico Alto Valor,2026-04-15
XFC-07331,0,Crónico Alto Valor,2026-04-15
XFC-07332,3,Frecuente Digital,2026-04-15
XFC-07333,1,Estándar Presencial,2026-04-15
XFC-07334,1,Estándar Presencial,2026-04-15
XFC-07335,1,Estándar Presencial,2026-04-15
XFC-07336,0,Crónico Alto Valor,2026-04-15
XFC-07337,1,Estándar Presencial,2026-04-15
XFC-07338,0,Crónico Alto Valor,2026-04-15
XFC-07339,3,Frecuente Digital,2026-04-15
XFC-07340,4,Crónico en Riesgo,2026-04-15
XFC-07341,2,Esporádico / Inactivo,2026-04-15
XFC-07342,0,Crónico Alto Valor,2026-04-15
XFC-07343,1,Estándar Presencial,2026-04-15
XFC-07344,1,Estándar Presencial,2026-04-15
XFC-07345,0,Crónico Alto Valor,2026-04-15
XFC-07346,3,Frecuente Digital,2026-04-15
XFC-07347,1,Estándar Presencial,2026-04-15
XFC-07348,0,Crónico Alto Valor,2026-04-15
XFC-07349,1,Estándar Presencial,2026-04-15
XFC-07350,1,Estándar Presencial,2026-04-15
XFC-07351,3,Frecuente Digital,2026-04-15
XFC-07352,2,Esporádico / Inactivo,2026-04-15
XFC-07353,1,Estándar Presencial,2026-04-15
XFC-07354,1,Estándar Presencial,2026-04-15
XFC-07355,1,Estándar Presencial,2026-04-15
XFC-07356,4,Crónico en Riesgo,2026-04-15
XFC-07357,1,Estándar Presencial,2026-04-15
XFC-07358,1,Estándar Presencial,2026-04-15
XFC-07359,1,Estándar Presencial,2026-04-15
XFC-07360,1,Estándar Presencial,2026-04-15
XFC-07361,1,Estándar Presencial,2026-04-15
XFC-07362,4,Crónico en Riesgo,2026-04-15
XFC-07363,3,Frecuente Digital,2026-04-15
XFC-07364,2,Esporádico / Inactivo,2026-04-15
XFC-07365,3,Frecuente Digital,2026-04-15
XFC-07366,1,Estándar Presencial,2026-04-15
XFC-07367,4,Crónico en Riesgo,2026-04-15
XFC-07368,1,Estándar Presencial,2026-04-15
XFC-07369,0,Crónico Alto Valor,2026-04-15
XFC-07370,0,Crónico Alto Valor,2026-04-15
XFC-07371,1,Estándar Presencial,2026-04-15
XFC-07372,1,Estándar Presencial,2026-04-15
XFC-07373,1,Estándar Presencial,2026-04-15
XFC-07374,2,Esporádico / Inactivo,2026-04-15
XFC-07375,1,Estándar Presencial,2026-04-15
XFC-07376,4,Crónico en Riesgo,2026-04-15
XFC-07377,2,Esporádico / Inactivo,2026-04-15
XFC-07378,3,Frecuente Digital,2026-04-15
XFC-07379,3,Frecuente Digital,2026-04-15
XFC-07380,2,Esporádico / Inactivo,2026-04-15
XFC-07381,4,Crónico en Riesgo,2026-04-15
XFC-07382,1,Estándar Presencial,2026-04-15
XFC-07383,2,Esporádico / Inactivo,2026-04-15
XFC-07384,4,Crónico en Riesgo,2026-04-15
XFC-07385,4,Crónico en Riesgo,2026-04-15
XFC-07386,4,Crónico en Riesgo,2026-04-15
XFC-07387,1,Estándar Presencial,2026-04-15
XFC-07388,1,Estándar Presencial,2026-04-15
XFC-07389,2,Esporádico / Inactivo,2026-04-15
XFC-07390,3,Frecuente Digital,2026-04-15
XFC-07391,1,Estándar Presencial,2026-04-15
XFC-07392,3,Frecuente Digital,2026-04-15
XFC-07393,2,Esporádico / Inactivo,2026-04-15
XFC-07394,2,Esporádico / Inactivo,2026-04-15
XFC-07395,3,Frecuente Digital,2026-04-15
XFC-07396,1,Estándar Presencial,2026-04-15
XFC-07397,3,Frecuente Digital,2026-04-15
XFC-07398,2,Esporádico / Inactivo,2026-04-15
XFC-07399,2,Esporádico / Inactivo,2026-04-15
XFC-07400,2,Esporádico / Inactivo,2026-04-15
XFC-07401,4,Crónico en Riesgo,2026-04-15
XFC-07402,4,Crónico en Riesgo,2026-04-15
XFC-07403,1,Estándar Presencial,2026-04-15
XFC-07404,1,Estándar Presencial,2026-04-15
XFC-07405,0,Crónico Alto Valor,2026-04-15
XFC-07406,3,Frecuente Digital,2026-04-15
XFC-07407,1,Estándar Presencial,2026-04-15
XFC-07408,1,Estándar Presencial,2026-04-15
XFC-07409,1,Estándar Presencial,2026-04-15
XFC-07410,1,Estándar Presencial,2026-04-15
XFC-07411,1,Estándar Presencial,2026-04-15
XFC-07412,4,Crónico en Riesgo,2026-04-15
XFC-07413,1,Estándar Presencial,2026-04-15
XFC-07414,2,Esporádico / Inactivo,2026-04-15
XFC-07415,4,Crónico en Riesgo,2026-04-15
XFC-07416,1,Estándar Presencial,2026-04-15
XFC-07417,1,Estándar Presencial,2026-04-15
XFC-07418,0,Crónico Alto Valor,2026-04-15
XFC-07419,4,Crónico en Riesgo,2026-04-15
XFC-07420,1,Estándar Presencial,2026-04-15
XFC-07421,0,Crónico Alto Valor,2026-04-15
XFC-07422,4,Crónico en Riesgo,2026-04-15
XFC-07423,2,Esporádico / Inactivo,2026-04-15
XFC-07424,0,Crónico Alto Valor,2026-04-15
XFC-07425,2,Esporádico / Inactivo,2026-04-15
XFC-07426,1,Estándar Presencial,2026-04-15
XFC-07427,1,Estándar Presencial,2026-04-15
XFC-07428,4,Crónico en Riesgo,2026-04-15
XFC-07429,0,Crónico Alto Valor,2026-04-15
XFC-07430,1,Estándar Presencial,2026-04-15
XFC-07431,3,Frecuente Digital,2026-04-15
XFC-07432,4,Crónico en Riesgo,2026-04-15
XFC-07433,2,Esporádico / Inactivo,2026-04-15
XFC-07434,1,Estándar Presencial,2026-04-15
XFC-07435,4,Crónico en Riesgo,2026-04-15
XFC-07436,0,Crónico Alto Valor,2026-04-15
XFC-07437,4,Crónico en Riesgo,2026-04-15
XFC-07438,4,Crónico en Riesgo,2026-04-15
XFC-07439,2,Esporádico / Inactivo,2026-04-15
XFC-07440,0,Crónico Alto Valor,2026-04-15
XFC-07441,2,Esporádico / Inactivo,2026-04-15
XFC-07442,1,Estándar Presencial,2026-04-15
XFC-07443,2,Esporádico / Inactivo,2026-04-15
XFC-07444,3,Frecuente Digital,2026-04-15
XFC-07445,2,Esporádico / Inactivo,2026-04-15
XFC-07446,1,Estándar Presencial,2026-04-15
XFC-07447,2,Esporádico / Inactivo,2026-04-15
XFC-07448,4,Crónico en Riesgo,2026-04-15
XFC-07449,1,Estándar Presencial,2026-04-15
XFC-07450,2,Esporádico / Inactivo,2026-04-15
XFC-07451,1,Estándar Presencial,2026-04-15
XFC-07452,2,Esporádico / Inactivo,2026-04-15
XFC-07453,2,Esporádico / Inactivo,2026-04-15
XFC-07454,4,Crónico en Riesgo,2026-04-15
XFC-07455,1,Estándar Presencial,2026-04-15
XFC-07456,3,Frecuente Digital,2026-04-15
XFC-07457,1,Estándar Presencial,2026-04-15
XFC-07458,1,Estándar Presencial,2026-04-15
XFC-07459,0,Crónico Alto Valor,2026-04-15
XFC-07460,1,Estándar Presencial,2026-04-15
XFC-07461,3,Frecuente Digital,2026-04-15
XFC-07462,1,Estándar Presencial,2026-04-15
XFC-07463,4,Crónico en Riesgo,2026-04-15
XFC-07464,4,Crónico en Riesgo,2026-04-15
XFC-07465,1,Estándar Presencial,2026-04-15
XFC-07466,3,Frecuente Digital,2026-04-15
XFC-07467,1,Estándar Presencial,2026-04-15
XFC-07468,4,Crónico en Riesgo,2026-04-15
XFC-07469,2,Esporádico / Inactivo,2026-04-15
XFC-07470,2,Esporádico / Inactivo,2026-04-15
XFC-07471,4,Crónico en Riesgo,2026-04-15
XFC-07472,2,Esporádico / Inactivo,2026-04-15
XFC-07473,1,Estándar Presencial,2026-04-15
XFC-07474,2,Esporádico / Inactivo,2026-04-15
XFC-07475,3,Frecuente Digital,2026-04-15
XFC-07476,3,Frecuente Digital,2026-04-15
XFC-07477,2,Esporádico / Inactivo,2026-04-15
XFC-07478,0,Crónico Alto Valor,2026-04-15
XFC-07479,4,Crónico en Riesgo,2026-04-15
XFC-07480,4,Crónico en Riesgo,2026-04-15
XFC-07481,0,Crónico Alto Valor,2026-04-15
XFC-07482,1,Estándar Presencial,2026-04-15
XFC-07483,0,Crónico Alto Valor,2026-04-15
XFC-07484,4,Crónico en Riesgo,2026-04-15
XFC-07485,1,Estándar Presencial,2026-04-15
XFC-07486,4,Crónico en Riesgo,2026-04-15
XFC-07487,4,Crónico en Riesgo,2026-04-15
XFC-07488,1,Estándar Presencial,2026-04-15
XFC-07489,3,Frecuente Digital,2026-04-15
XFC-07490,3,Frecuente Digital,2026-04-15
XFC-07491,1,Estándar Presencial,2026-04-15
XFC-07492,4,Crónico en Riesgo,2026-04-15
XFC-07493,3,Frecuente Digital,2026-04-15
XFC-07494,4,Crónico en Riesgo,2026-04-15
XFC-07495,1,Estándar Presencial,2026-04-15
XFC-07496,1,Estándar Presencial,2026-04-15
XFC-07497,2,Esporádico / Inactivo,2026-04-15
XFC-07498,1,Estándar Presencial,2026-04-15
XFC-07499,1,Estándar Presencial,2026-04-15
XFC-07500,1,Estándar Presencial,2026-04-15
XFC-07501,3,Frecuente Digital,2026-04-15
XFC-07502,0,Crónico Alto Valor,2026-04-15
XFC-07503,2,Esporádico / Inactivo,2026-04-15
XFC-07504,4,Crónico en Riesgo,2026-04-15
XFC-07505,4,Crónico en Riesgo,2026-04-15
XFC-07506,4,Crónico en Riesgo,2026-04-15
XFC-07507,1,Estándar Presencial,2026-04-15
XFC-07508,2,Esporádico / Inactivo,2026-04-15
XFC-07509,1,Estándar Presencial,2026-04-15
XFC-07510,4,Crónico en Riesgo,2026-04-15
XFC-07511,4,Crónico en Riesgo,2026-04-15
XFC-07512,1,Estándar Presencial,2026-04-15
XFC-07513,4,Crónico en Riesgo,2026-04-15
XFC-07514,4,Crónico en Riesgo,2026-04-15
XFC-07515,4,Crónico en Riesgo,2026-04-15
XFC-07516,0,Crónico Alto Valor,2026-04-15
XFC-07517,4,Crónico en Riesgo,2026-04-15
XFC-07518,0,Crónico Alto Valor,2026-04-15
XFC-07519,3,Frecuente Digital,2026-04-15
XFC-07520,2,Esporádico / Inactivo,2026-04-15
XFC-07521,1,Estándar Presencial,2026-04-15
XFC-07522,1,Estándar Presencial,2026-04-15
XFC-07523,1,Estándar Presencial,2026-04-15
XFC-07524,0,Crónico Alto Valor,2026-04-15
XFC-07525,4,Crónico en Riesgo,2026-04-15
XFC-07526,1,Estándar Presencial,2026-04-15
XFC-07527,2,Esporádico / Inactivo,2026-04-15
XFC-07528,4,Crónico en Riesgo,2026-04-15
XFC-07529,3,Frecuente Digital,2026-04-15
XFC-07530,3,Frecuente Digital,2026-04-15
XFC-07531,1,Estándar Presencial,2026-04-15
XFC-07532,4,Crónico en Riesgo,2026-04-15
XFC-07533,1,Estándar Presencial,2026-04-15
XFC-07534,1,Estándar Presencial,2026-04-15
XFC-07535,3,Frecuente Digital,2026-04-15
XFC-07536,1,Estándar Presencial,2026-04-15
XFC-07537,1,Estándar Presencial,2026-04-15
XFC-07538,4,Crónico en Riesgo,2026-04-15
XFC-07539,0,Crónico Alto Valor,2026-04-15
XFC-07540,0,Crónico Alto Valor,2026-04-15
XFC-07541,1,Estándar Presencial,2026-04-15
XFC-07542,1,Estándar Presencial,2026-04-15
XFC-07543,4,Crónico en Riesgo,2026-04-15
XFC-07544,2,Esporádico / Inactivo,2026-04-15
XFC-07545,3,Frecuente Digital,2026-04-15
XFC-07546,3,Frecuente Digital,2026-04-15
XFC-07547,2,Esporádico / Inactivo,2026-04-15
XFC-07548,4,Crónico en Riesgo,2026-04-15
XFC-07549,0,Crónico Alto Valor,2026-04-15
XFC-07550,2,Esporádico / Inactivo,2026-04-15
XFC-07551,2,Esporádico / Inactivo,2026-04-15
XFC-07552,1,Estándar Presencial,2026-04-15
XFC-07553,4,Crónico en Riesgo,2026-04-15
XFC-07554,4,Crónico en Riesgo,2026-04-15
XFC-07555,1,Estándar Presencial,2026-04-15
XFC-07556,1,Estándar Presencial,2026-04-15
XFC-07557,4,Crónico en Riesgo,2026-04-15
XFC-07558,3,Frecuente Digital,2026-04-15
XFC-07559,2,Esporádico / Inactivo,2026-04-15
XFC-07560,1,Estándar Presencial,2026-04-15
XFC-07561,1,Estándar Presencial,2026-04-15
XFC-07562,1,Estándar Presencial,2026-04-15
XFC-07563,1,Estándar Presencial,2026-04-15
XFC-07564,4,Crónico en Riesgo,2026-04-15
XFC-07565,3,Frecuente Digital,2026-04-15
XFC-07566,3,Frecuente Digital,2026-04-15
XFC-07567,4,Crónico en Riesgo,2026-04-15
XFC-07568,4,Crónico en Riesgo,2026-04-15
XFC-07569,1,Estándar Presencial,2026-04-15
XFC-07570,1,Estándar Presencial,2026-04-15
XFC-07571,1,Estándar Presencial,2026-04-15
XFC-07572,1,Estándar Presencial,2026-04-15
XFC-07573,3,Frecuente Digital,2026-04-15
XFC-07574,2,Esporádico / Inactivo,2026-04-15
XFC-07575,4,Crónico en Riesgo,2026-04-15
XFC-07576,4,Crónico en Riesgo,2026-04-15
XFC-07577,2,Esporádico / Inactivo,2026-04-15
XFC-07578,4,Crónico en Riesgo,2026-04-15
XFC-07579,1,Estándar Presencial,2026-04-15
XFC-07580,3,Frecuente Digital,2026-04-15
XFC-07581,2,Esporádico / Inactivo,2026-04-15
XFC-07582,1,Estándar Presencial,2026-04-15
XFC-07583,2,Esporádico / Inactivo,2026-04-15
XFC-07584,0,Crónico Alto Valor,2026-04-15
XFC-07585,1,Estándar Presencial,2026-04-15
XFC-07586,2,Esporádico / Inactivo,2026-04-15
XFC-07587,1,Estándar Presencial,2026-04-15
XFC-07588,3,Frecuente Digital,2026-04-15
XFC-07589,0,Crónico Alto Valor,2026-04-15
XFC-07590,2,Esporádico / Inactivo,2026-04-15
XFC-07591,1,Estándar Presencial,2026-04-15
XFC-07592,3,Frecuente Digital,2026-04-15
XFC-07593,1,Estándar Presencial,2026-04-15
XFC-07594,1,Estándar Presencial,2026-04-15
XFC-07595,4,Crónico en Riesgo,2026-04-15
XFC-07596,1,Estándar Presencial,2026-04-15
XFC-07597,4,Crónico en Riesgo,2026-04-15
XFC-07598,1,Estándar Presencial,2026-04-15
XFC-07599,0,Crónico Alto Valor,2026-04-15
XFC-07600,1,Estándar Presencial,2026-04-15
XFC-07601,1,Estándar Presencial,2026-04-15
XFC-07602,1,Estándar Presencial,2026-04-15
XFC-07603,1,Estándar Presencial,2026-04-15
XFC-07604,2,Esporádico / Inactivo,2026-04-15
XFC-07605,1,Estándar Presencial,2026-04-15
XFC-07606,1,Estándar Presencial,2026-04-15
XFC-07607,1,Estándar Presencial,2026-04-15
XFC-07608,4,Crónico en Riesgo,2026-04-15
XFC-07609,2,Esporádico / Inactivo,2026-04-15
XFC-07610,2,Esporádico / Inactivo,2026-04-15
XFC-07611,2,Esporádico / Inactivo,2026-04-15
XFC-07612,1,Estándar Presencial,2026-04-15
XFC-07613,1,Estándar Presencial,2026-04-15
XFC-07614,0,Crónico Alto Valor,2026-04-15
XFC-07615,3,Frecuente Digital,2026-04-15
XFC-07616,1,Estándar Presencial,2026-04-15
XFC-07617,1,Estándar Presencial,2026-04-15
XFC-07618,3,Frecuente Digital,2026-04-15
XFC-07619,1,Estándar Presencial,2026-04-15
XFC-07620,0,Crónico Alto Valor,2026-04-15
XFC-07621,1,Estándar Presencial,2026-04-15
XFC-07622,2,Esporádico / Inactivo,2026-04-15
XFC-07623,1,Estándar Presencial,2026-04-15
XFC-07624,3,Frecuente Digital,2026-04-15
XFC-07625,2,Esporádico / Inactivo,2026-04-15
XFC-07626,2,Esporádico / Inactivo,2026-04-15
XFC-07627,3,Frecuente Digital,2026-04-15
XFC-07628,0,Crónico Alto Valor,2026-04-15
XFC-07629,3,Frecuente Digital,2026-04-15
XFC-07630,1,Estándar Presencial,2026-04-15
XFC-07631,4,Crónico en Riesgo,2026-04-15
XFC-07632,2,Esporádico / Inactivo,2026-04-15
XFC-07633,1,Estándar Presencial,2026-04-15
XFC-07634,1,Estándar Presencial,2026-04-15
XFC-07635,2,Esporádico / Inactivo,2026-04-15
XFC-07636,1,Estándar Presencial,2026-04-15
XFC-07637,2,Esporádico / Inactivo,2026-04-15
XFC-07638,2,Esporádico / Inactivo,2026-04-15
XFC-07639,3,Frecuente Digital,2026-04-15
XFC-07640,1,Estándar Presencial,2026-04-15
XFC-07641,0,Crónico Alto Valor,2026-04-15
XFC-07642,1,Estándar Presencial,2026-04-15
XFC-07643,2,Esporádico / Inactivo,2026-04-15
XFC-07644,1,Estándar Presencial,2026-04-15
XFC-07645,2,Esporádico / Inactivo,2026-04-15
XFC-07646,3,Frecuente Digital,2026-04-15
XFC-07647,2,Esporádico / Inactivo,2026-04-15
XFC-07648,1,Estándar Presencial,2026-04-15
XFC-07649,1,Estándar Presencial,2026-04-15
XFC-07650,2,Esporádico / Inactivo,2026-04-15
XFC-07651,2,Esporádico / Inactivo,2026-04-15
XFC-07652,1,Estándar Presencial,2026-04-15
XFC-07653,1,Estándar Presencial,2026-04-15
XFC-07654,2,Esporádico / Inactivo,2026-04-15
XFC-07655,4,Crónico en Riesgo,2026-04-15
XFC-07656,1,Estándar Presencial,2026-04-15
XFC-07657,2,Esporádico / Inactivo,2026-04-15
XFC-07658,1,Estándar Presencial,2026-04-15
XFC-07659,4,Crónico en Riesgo,2026-04-15
XFC-07660,3,Frecuente Digital,2026-04-15
XFC-07661,2,Esporádico / Inactivo,2026-04-15
XFC-07662,1,Estándar Presencial,2026-04-15
XFC-07663,1,Estándar Presencial,2026-04-15
XFC-07664,4,Crónico en Riesgo,2026-04-15
XFC-07665,1,Estándar Presencial,2026-04-15
XFC-07666,2,Esporádico / Inactivo,2026-04-15
XFC-07667,1,Estándar Presencial,2026-04-15
XFC-07668,4,Crónico en Riesgo,2026-04-15
XFC-07669,1,Estándar Presencial,2026-04-15
XFC-07670,4,Crónico en Riesgo,2026-04-15
XFC-07671,2,Esporádico / Inactivo,2026-04-15
XFC-07672,1,Estándar Presencial,2026-04-15
XFC-07673,2,Esporádico / Inactivo,2026-04-15
XFC-07674,1,Estándar Presencial,2026-04-15
XFC-07675,1,Estándar Presencial,2026-04-15
XFC-07676,1,Estándar Presencial,2026-04-15
XFC-07677,3,Frecuente Digital,2026-04-15
XFC-07678,1,Estándar Presencial,2026-04-15
XFC-07679,1,Estándar Presencial,2026-04-15
XFC-07680,3,Frecuente Digital,2026-04-15
XFC-07681,1,Estándar Presencial,2026-04-15
XFC-07682,4,Crónico en Riesgo,2026-04-15
XFC-07683,1,Estándar Presencial,2026-04-15
XFC-07684,4,Crónico en Riesgo,2026-04-15
XFC-07685,4,Crónico en Riesgo,2026-04-15
XFC-07686,2,Esporádico / Inactivo,2026-04-15
XFC-07687,0,Crónico Alto Valor,2026-04-15
XFC-07688,3,Frecuente Digital,2026-04-15
XFC-07689,0,Crónico Alto Valor,2026-04-15
XFC-07690,4,Crónico en Riesgo,2026-04-15
XFC-07691,1,Estándar Presencial,2026-04-15
XFC-07692,1,Estándar Presencial,2026-04-15
XFC-07693,2,Esporádico / Inactivo,2026-04-15
XFC-07694,0,Crónico Alto Valor,2026-04-15
XFC-07695,1,Estándar Presencial,2026-04-15
XFC-07696,3,Frecuente Digital,2026-04-15
XFC-07697,3,Frecuente Digital,2026-04-15
XFC-07698,0,Crónico Alto Valor,2026-04-15
XFC-07699,4,Crónico en Riesgo,2026-04-15
XFC-07700,4,Crónico en Riesgo,2026-04-15
XFC-07701,4,Crónico en Riesgo,2026-04-15
XFC-07702,3,Frecuente Digital,2026-04-15
XFC-07703,4,Crónico en Riesgo,2026-04-15
XFC-07704,4,Crónico en Riesgo,2026-04-15
XFC-07705,1,Estándar Presencial,2026-04-15
XFC-07706,2,Esporádico / Inactivo,2026-04-15
XFC-07707,1,Estándar Presencial,2026-04-15
XFC-07708,0,Crónico Alto Valor,2026-04-15
XFC-07709,0,Crónico Alto Valor,2026-04-15
XFC-07710,1,Estándar Presencial,2026-04-15
