customer_id,probabilidad_churn,riesgo_churn,churn_real,fecha_scoring
XFC-07023,0.1899,Muy Bajo,0,2026-04-15
XFC-07024,0.0825,Muy Bajo,0,2026-04-15
XFC-07025,0.3858,Bajo,1,2026-04-15
XFC-07026,0.3771,Bajo,1,2026-04-15
XFC-07027,0.2057,Bajo,0,2026-04-15
XFC-07028,0.7445,Alto,1,2026-04-15
XFC-07029,0.9715,Crítico,1,2026-04-15
XFC-07030,0.0436,Muy Bajo,0,2026-04-15
XFC-07031,0.8583,Crítico,1,2026-04-15
XFC-07032,0.3321,Bajo,0,2026-04-15
XFC-07033,0.9236,Crítico,1,2026-04-15
XFC-07034,0.0202,Muy Bajo,0,2026-04-15
XFC-07035,0.3171,Bajo,1,2026-04-15
XFC-07036,0.7021,Alto,1,2026-04-15
XFC-07037,0.1152,Muy Bajo,0,2026-04-15
XFC-07038,0.4692,Medio,0,2026-04-15
XFC-07039,0.0342,Muy Bajo,0,2026-04-15
XFC-07040,0.073,Muy Bajo,0,2026-04-15
XFC-07041,0.0103,Muy Bajo,0,2026-04-15
XFC-07042,0.9085,Crítico,1,2026-04-15
XFC-07043,0.0102,Muy Bajo,0,2026-04-15
XFC-07044,0.9462,Crítico,1,2026-04-15
XFC-07045,0.9067,Crítico,1,2026-04-15
XFC-07046,0.7113,Alto,1,2026-04-15
XFC-07047,0.9259,Crítico,1,2026-04-15
XFC-07048,0.1271,Muy Bajo,0,2026-04-15
XFC-07049,0.9604,Crítico,1,2026-04-15
XFC-07050,0.4107,Medio,0,2026-04-15
XFC-07051,0.0085,Muy Bajo,0,2026-04-15
XFC-07052,0.0701,Muy Bajo,0,2026-04-15
XFC-07053,0.7122,Alto,0,2026-04-15
XFC-07054,0.0979,Muy Bajo,0,2026-04-15
XFC-07055,0.5968,Medio,1,2026-04-15
XFC-07056,0.6199,Alto,1,2026-04-15
XFC-07057,0.1924,Muy Bajo,0,2026-04-15
XFC-07058,0.6571,Alto,1,2026-04-15
XFC-07059,0.6351,Alto,1,2026-04-15
XFC-07060,0.1901,Muy Bajo,0,2026-04-15
XFC-07061,0.6741,Alto,1,2026-04-15
XFC-07062,0.0066,Muy Bajo,0,2026-04-15
XFC-07063,0.0081,Muy Bajo,0,2026-04-15
XFC-07064,0.641,Alto,0,2026-04-15
XFC-07065,0.7067,Alto,1,2026-04-15
XFC-07066,0.088,Muy Bajo,0,2026-04-15
XFC-07067,0.1284,Muy Bajo,0,2026-04-15
XFC-07068,0.3447,Bajo,0,2026-04-15
XFC-07069,0.221,Bajo,0,2026-04-15
XFC-07070,0.7309,Alto,1,2026-04-15
XFC-07071,0.8917,Crítico,1,2026-04-15
XFC-07072,0.041,Muy Bajo,0,2026-04-15
XFC-07073,0.0616,Muy Bajo,0,2026-04-15
XFC-07074,0.9134,Crítico,1,2026-04-15
XFC-07075,0.9419,Crítico,1,2026-04-15
XFC-07076,0.7316,Alto,1,2026-04-15
XFC-07077,0.879,Crítico,1,2026-04-15
XFC-07078,0.7299,Alto,1,2026-04-15
XFC-07079,0.1031,Muy Bajo,0,2026-04-15
XFC-07080,0.3818,Bajo,1,2026-04-15
XFC-07081,0.8063,Crítico,1,2026-04-15
XFC-07082,0.5591,Medio,1,2026-04-15
XFC-07083,0.0199,Muy Bajo,0,2026-04-15
XFC-07084,0.5393,Medio,1,2026-04-15
XFC-07085,0.4066,Medio,1,2026-04-15
XFC-07086,0.9547,Crítico,1,2026-04-15
XFC-07087,0.8818,Crítico,1,2026-04-15
XFC-07088,0.122,Muy Bajo,0,2026-04-15
XFC-07089,0.7918,Alto,1,2026-04-15
XFC-07090,0.011,Muy Bajo,0,2026-04-15
XFC-07091,0.1341,Muy Bajo,0,2026-04-15
XFC-07092,0.0077,Muy Bajo,0,2026-04-15
XFC-07093,0.9344,Crítico,1,2026-04-15
XFC-07094,0.354,Bajo,0,2026-04-15
XFC-07095,0.0045,Muy Bajo,0,2026-04-15
XFC-07096,0.9056,Crítico,1,2026-04-15
XFC-07097,0.8886,Crítico,1,2026-04-15
XFC-07098,0.9063,Crítico,1,2026-04-15
XFC-07099,0.1501,Muy Bajo,0,2026-04-15
XFC-07100,0.6776,Alto,0,2026-04-15
XFC-07101,0.2626,Bajo,0,2026-04-15
XFC-07102,0.0066,Muy Bajo,0,2026-04-15
XFC-07103,0.1558,Muy Bajo,0,2026-04-15
XFC-07104,0.8107,Crítico,1,2026-04-15
XFC-07105,0.1426,Muy Bajo,0,2026-04-15
XFC-07106,0.8708,Crítico,0,2026-04-15
XFC-07107,0.1334,Muy Bajo,0,2026-04-15
XFC-07108,0.8073,Crítico,1,2026-04-15
XFC-07109,0.5105,Medio,1,2026-04-15
XFC-07110,0.965,Crítico,1,2026-04-15
XFC-07111,0.1857,Muy Bajo,0,2026-04-15
XFC-07112,0.7515,Alto,1,2026-04-15
XFC-07113,0.5084,Medio,0,2026-04-15
XFC-07114,0.7985,Alto,1,2026-04-15
XFC-07115,0.1728,Muy Bajo,0,2026-04-15
XFC-07116,0.6686,Alto,1,2026-04-15
XFC-07117,0.9432,Crítico,1,2026-04-15
XFC-07118,0.8115,Crítico,1,2026-04-15
XFC-07119,0.795,Alto,1,2026-04-15
XFC-07120,0.6688,Alto,1,2026-04-15
XFC-07121,0.1826,Muy Bajo,0,2026-04-15
XFC-07122,0.6574,Alto,1,2026-04-15
XFC-07123,0.3857,Bajo,0,2026-04-15
XFC-07124,0.9145,Crítico,1,2026-04-15
XFC-07125,0.6588,Alto,0,2026-04-15
XFC-07126,0.4267,Medio,0,2026-04-15
XFC-07127,0.9513,Crítico,1,2026-04-15
XFC-07128,0.6511,Alto,1,2026-04-15
XFC-07129,0.2954,Bajo,0,2026-04-15
XFC-07130,0.2045,Bajo,0,2026-04-15
XFC-07131,0.7065,Alto,1,2026-04-15
XFC-07132,0.3179,Bajo,0,2026-04-15
XFC-07133,0.9117,Crítico,1,2026-04-15
XFC-07134,0.8845,Crítico,0,2026-04-15
XFC-07135,0.955,Crítico,1,2026-04-15
XFC-07136,0.4145,Medio,0,2026-04-15
XFC-07137,0.5599,Medio,1,2026-04-15
XFC-07138,0.9092,Crítico,1,2026-04-15
XFC-07139,0.1491,Muy Bajo,1,2026-04-15
XFC-07140,0.082,Muy Bajo,0,2026-04-15
XFC-07141,0.0076,Muy Bajo,0,2026-04-15
XFC-07142,0.8036,Crítico,1,2026-04-15
XFC-07143,0.6611,Alto,1,2026-04-15
XFC-07144,0.0731,Muy Bajo,0,2026-04-15
XFC-07145,0.1388,Muy Bajo,0,2026-04-15
XFC-07146,0.8085,Crítico,1,2026-04-15
XFC-07147,0.6977,Alto,1,2026-04-15
XFC-07148,0.1637,Muy Bajo,0,2026-04-15
XFC-07149,0.1791,Muy Bajo,0,2026-04-15
XFC-07150,0.2115,Bajo,0,2026-04-15
XFC-07151,0.7885,Alto,0,2026-04-15
XFC-07152,0.0067,Muy Bajo,0,2026-04-15
XFC-07153,0.527,Medio,1,2026-04-15
XFC-07154,0.0779,Muy Bajo,0,2026-04-15
XFC-07155,0.2005,Bajo,0,2026-04-15
XFC-07156,0.9439,Crítico,1,2026-04-15
XFC-07157,0.5336,Medio,1,2026-04-15
XFC-07158,0.0486,Muy Bajo,0,2026-04-15
XFC-07159,0.7086,Alto,1,2026-04-15
XFC-07160,0.589,Medio,1,2026-04-15
XFC-07161,0.6401,Alto,1,2026-04-15
XFC-07162,0.9567,Crítico,1,2026-04-15
XFC-07163,0.7296,Alto,1,2026-04-15
XFC-07164,0.073,Muy Bajo,0,2026-04-15
XFC-07165,0.0895,Muy Bajo,0,2026-04-15
XFC-07166,0.1626,Muy Bajo,0,2026-04-15
XFC-07167,0.5578,Medio,1,2026-04-15
XFC-07168,0.9539,Crítico,1,2026-04-15
XFC-07169,0.6683,Alto,1,2026-04-15
XFC-07170,0.9525,Crítico,1,2026-04-15
XFC-07171,0.0637,Muy Bajo,0,2026-04-15
XFC-07172,0.1197,Muy Bajo,0,2026-04-15
XFC-07173,0.1595,Muy Bajo,0,2026-04-15
XFC-07174,0.1174,Muy Bajo,0,2026-04-15
XFC-07175,0.8784,Crítico,1,2026-04-15
XFC-07176,0.5775,Medio,0,2026-04-15
XFC-07177,0.8099,Crítico,0,2026-04-15
XFC-07178,0.0091,Muy Bajo,0,2026-04-15
XFC-07179,0.0068,Muy Bajo,0,2026-04-15
XFC-07180,0.9023,Crítico,1,2026-04-15
XFC-07181,0.9674,Crítico,1,2026-04-15
XFC-07182,0.0052,Muy Bajo,0,2026-04-15
XFC-07183,0.8865,Crítico,1,2026-04-15
XFC-07184,0.701,Alto,1,2026-04-15
XFC-07185,0.1564,Muy Bajo,0,2026-04-15
XFC-07186,0.9326,Crítico,1,2026-04-15
XFC-07187,0.2609,Bajo,0,2026-04-15
XFC-07188,0.6598,Alto,1,2026-04-15
XFC-07189,0.4548,Medio,0,2026-04-15
XFC-07190,0.1446,Muy Bajo,0,2026-04-15
XFC-07191,0.1466,Muy Bajo,0,2026-04-15
XFC-07192,0.5071,Medio,1,2026-04-15
XFC-07193,0.2647,Bajo,0,2026-04-15
XFC-07194,0.8918,Crítico,1,2026-04-15
XFC-07195,0.029,Muy Bajo,0,2026-04-15
XFC-07196,0.4431,Medio,0,2026-04-15
XFC-07197,0.9162,Crítico,1,2026-04-15
XFC-07198,0.97,Crítico,1,2026-04-15
XFC-07199,0.9122,Crítico,1,2026-04-15
XFC-07200,0.1398,Muy Bajo,1,2026-04-15
XFC-07201,0.4678,Medio,0,2026-04-15
XFC-07202,0.6459,Alto,0,2026-04-15
XFC-07203,0.5415,Medio,1,2026-04-15
XFC-07204,0.7954,Alto,1,2026-04-15
XFC-07205,0.0053,Muy Bajo,0,2026-04-15
XFC-07206,0.9355,Crítico,1,2026-04-15
XFC-07207,0.3192,Bajo,0,2026-04-15
XFC-07208,0.0671,Muy Bajo,0,2026-04-15
XFC-07209,0.4914,Medio,0,2026-04-15
XFC-07210,0.0099,Muy Bajo,0,2026-04-15
XFC-07211,0.8937,Crítico,1,2026-04-15
XFC-07212,0.9402,Crítico,1,2026-04-15
XFC-07213,0.847,Crítico,1,2026-04-15
XFC-07214,0.1408,Muy Bajo,0,2026-04-15
XFC-07215,0.011,Muy Bajo,0,2026-04-15
XFC-07216,0.3933,Bajo,0,2026-04-15
XFC-07217,0.6614,Alto,1,2026-04-15
XFC-07218,0.5179,Medio,1,2026-04-15
XFC-07219,0.2197,Bajo,0,2026-04-15
XFC-07220,0.5175,Medio,1,2026-04-15
XFC-07221,0.0654,Muy Bajo,0,2026-04-15
XFC-07222,0.0234,Muy Bajo,0,2026-04-15
XFC-07223,0.057,Muy Bajo,0,2026-04-15
XFC-07224,0.0961,Muy Bajo,0,2026-04-15
XFC-07225,0.101,Muy Bajo,0,2026-04-15
XFC-07226,0.265,Bajo,0,2026-04-15
XFC-07227,0.923,Crítico,1,2026-04-15
XFC-07228,0.8887,Crítico,1,2026-04-15
XFC-07229,0.9138,Crítico,1,2026-04-15
XFC-07230,0.547,Medio,1,2026-04-15
XFC-07231,0.1353,Muy Bajo,0,2026-04-15
XFC-07232,0.8751,Crítico,1,2026-04-15
XFC-07233,0.7065,Alto,1,2026-04-15
XFC-07234,0.8838,Crítico,1,2026-04-15
XFC-07235,0.8924,Crítico,1,2026-04-15
XFC-07236,0.4456,Medio,1,2026-04-15
XFC-07237,0.2089,Bajo,0,2026-04-15
XFC-07238,0.5539,Medio,0,2026-04-15
XFC-07239,0.3437,Bajo,0,2026-04-15
XFC-07240,0.831,Crítico,1,2026-04-15
XFC-07241,0.5356,Medio,0,2026-04-15
XFC-07242,0.3423,Bajo,0,2026-04-15
XFC-07243,0.9186,Crítico,1,2026-04-15
XFC-07244,0.0543,Muy Bajo,0,2026-04-15
XFC-07245,0.743,Alto,0,2026-04-15
XFC-07246,0.9393,Crítico,1,2026-04-15
XFC-07247,0.2714,Bajo,0,2026-04-15
XFC-07248,0.9601,Crítico,1,2026-04-15
XFC-07249,0.0053,Muy Bajo,0,2026-04-15
XFC-07250,0.632,Alto,1,2026-04-15
XFC-07251,0.8491,Crítico,1,2026-04-15
XFC-07252,0.6748,Alto,1,2026-04-15
XFC-07253,0.9319,Crítico,1,2026-04-15
XFC-07254,0.0051,Muy Bajo,0,2026-04-15
XFC-07255,0.7547,Alto,1,2026-04-15
XFC-07256,0.3316,Bajo,0,2026-04-15
XFC-07257,0.1678,Muy Bajo,0,2026-04-15
XFC-07258,0.3704,Bajo,1,2026-04-15
XFC-07259,0.8813,Crítico,1,2026-04-15
XFC-07260,0.5593,Medio,1,2026-04-15
XFC-07261,0.6593,Alto,1,2026-04-15
XFC-07262,0.571,Medio,0,2026-04-15
XFC-07263,0.9314,Crítico,1,2026-04-15
XFC-07264,0.0663,Muy Bajo,1,2026-04-15
XFC-07265,0.8344,Crítico,1,2026-04-15
XFC-07266,0.9596,Crítico,1,2026-04-15
XFC-07267,0.0203,Muy Bajo,0,2026-04-15
XFC-07268,0.8859,Crítico,1,2026-04-15
XFC-07269,0.0095,Muy Bajo,0,2026-04-15
XFC-07270,0.8745,Crítico,1,2026-04-15
XFC-07271,0.0055,Muy Bajo,0,2026-04-15
XFC-07272,0.8108,Crítico,1,2026-04-15
XFC-07273,0.3668,Bajo,1,2026-04-15
XFC-07274,0.008,Muy Bajo,0,2026-04-15
XFC-07275,0.708,Alto,1,2026-04-15
XFC-07276,0.848,Crítico,1,2026-04-15
XFC-07277,0.2999,Bajo,0,2026-04-15
XFC-07278,0.8262,Crítico,1,2026-04-15
XFC-07279,0.0291,Muy Bajo,0,2026-04-15
XFC-07280,0.2364,Bajo,1,2026-04-15
XFC-07281,0.0089,Muy Bajo,0,2026-04-15
XFC-07282,0.6033,Alto,1,2026-04-15
XFC-07283,0.9348,Crítico,1,2026-04-15
XFC-07284,0.8756,Crítico,1,2026-04-15
XFC-07285,0.4288,Medio,0,2026-04-15
XFC-07286,0.889,Crítico,1,2026-04-15
XFC-07287,0.8504,Crítico,1,2026-04-15
XFC-07288,0.0077,Muy Bajo,0,2026-04-15
XFC-07289,0.3488,Bajo,1,2026-04-15
XFC-07290,0.0111,Muy Bajo,0,2026-04-15
XFC-07291,0.9055,Crítico,1,2026-04-15
XFC-07292,0.8097,Crítico,1,2026-04-15
XFC-07293,0.7765,Alto,1,2026-04-15
XFC-07294,0.6287,Alto,1,2026-04-15
XFC-07295,0.1109,Muy Bajo,0,2026-04-15
XFC-07296,0.4658,Medio,0,2026-04-15
XFC-07297,0.4813,Medio,1,2026-04-15
XFC-07298,0.8999,Crítico,1,2026-04-15
XFC-07299,0.9343,Crítico,1,2026-04-15
XFC-07300,0.435,Medio,0,2026-04-15
XFC-07301,0.1707,Muy Bajo,0,2026-04-15
XFC-07302,0.0447,Muy Bajo,0,2026-04-15
XFC-07303,0.8733,Crítico,1,2026-04-15
XFC-07304,0.0389,Muy Bajo,0,2026-04-15
XFC-07305,0.8805,Crítico,1,2026-04-15
XFC-07306,0.9288,Crítico,1,2026-04-15
XFC-07307,0.4774,Medio,1,2026-04-15
XFC-07308,0.0063,Muy Bajo,0,2026-04-15
XFC-07309,0.0732,Muy Bajo,0,2026-04-15
XFC-07310,0.2184,Bajo,0,2026-04-15
XFC-07311,0.4961,Medio,1,2026-04-15
XFC-07312,0.1311,Muy Bajo,0,2026-04-15
XFC-07313,0.7003,Alto,1,2026-04-15
XFC-07314,0.6492,Alto,1,2026-04-15
XFC-07315,0.4041,Medio,0,2026-04-15
XFC-07316,0.4159,Medio,1,2026-04-15
XFC-07317,0.9369,Crítico,1,2026-04-15
XFC-07318,0.9202,Crítico,0,2026-04-15
XFC-07319,0.3825,Bajo,1,2026-04-15
XFC-07320,0.4162,Medio,0,2026-04-15
XFC-07321,0.0126,Muy Bajo,0,2026-04-15
XFC-07322,0.6258,Alto,0,2026-04-15
XFC-07323,0.8878,Crítico,1,2026-04-15
XFC-07324,0.0051,Muy Bajo,0,2026-04-15
XFC-07325,0.2093,Bajo,0,2026-04-15
XFC-07326,0.9484,Crítico,1,2026-04-15
XFC-07327,0.2613,Bajo,0,2026-04-15
XFC-07328,0.9251,Crítico,1,2026-04-15
XFC-07329,0.7396,Alto,1,2026-04-15
XFC-07330,0.1259,Muy Bajo,1,2026-04-15
XFC-07331,0.1017,Muy Bajo,0,2026-04-15
XFC-07332,0.0075,Muy Bajo,0,2026-04-15
XFC-07333,0.8106,Crítico,1,2026-04-15
XFC-07334,0.8329,Crítico,0,2026-04-15
XFC-07335,0.9325,Crítico,1,2026-04-15
XFC-07336,0.0659,Muy Bajo,0,2026-04-15
XFC-07337,0.8694,Crítico,1,2026-04-15
XFC-07338,0.0638,Muy Bajo,0,2026-04-15
XFC-07339,0.006,Muy Bajo,0,2026-04-15
XFC-07340,0.158,Muy Bajo,0,2026-04-15
XFC-07341,0.2938,Bajo,0,2026-04-15
XFC-07342,0.1231,Muy Bajo,0,2026-04-15
XFC-07343,0.7999,Alto,0,2026-04-15
XFC-07344,0.7353,Alto,1,2026-04-15
XFC-07345,0.1115,Muy Bajo,0,2026-04-15
XFC-07346,0.7788,Alto,0,2026-04-15
XFC-07347,0.2726,Bajo,0,2026-04-15
XFC-07348,0.1355,Muy Bajo,0,2026-04-15
XFC-07349,0.6461,Alto,1,2026-04-15
XFC-07350,0.8247,Crítico,1,2026-04-15
XFC-07351,0.0124,Muy Bajo,0,2026-04-15
XFC-07352,0.9798,Crítico,1,2026-04-15
XFC-07353,0.952,Crítico,1,2026-04-15
XFC-07354,0.8758,Crítico,1,2026-04-15
XFC-07355,0.8661,Crítico,1,2026-04-15
XFC-07356,0.5603,Medio,0,2026-04-15
XFC-07357,0.9216,Crítico,1,2026-04-15
XFC-07358,0.8427,Crítico,1,2026-04-15
XFC-07359,0.9425,Crítico,1,2026-04-15
XFC-07360,0.8605,Crítico,1,2026-04-15
XFC-07361,0.5444,Medio,0,2026-04-15
XFC-07362,0.2542,Bajo,0,2026-04-15
XFC-07363,0.0077,Muy Bajo,0,2026-04-15
XFC-07364,0.9019,Crítico,1,2026-04-15
XFC-07365,0.0057,Muy Bajo,0,2026-04-15
XFC-07366,0.958,Crítico,1,2026-04-15
XFC-07367,0.3466,Bajo,0,2026-04-15
XFC-07368,0.709,Alto,1,2026-04-15
XFC-07369,0.0424,Muy Bajo,0,2026-04-15
XFC-07370,0.202,Bajo,0,2026-04-15
XFC-07371,0.7421,Alto,1,2026-04-15
XFC-07372,0.7405,Alto,1,2026-04-15
XFC-07373,0.7928,Alto,1,2026-04-15
XFC-07374,0.067,Muy Bajo,0,2026-04-15
XFC-07375,0.785,Alto,1,2026-04-15
XFC-07376,0.134,Muy Bajo,0,2026-04-15
XFC-07377,0.2946,Bajo,0,2026-04-15
XFC-07378,0.0093,Muy Bajo,0,2026-04-15
XFC-07379,0.0071,Muy Bajo,0,2026-04-15
XFC-07380,0.681,Alto,1,2026-04-15
XFC-07381,0.0151,Muy Bajo,0,2026-04-15
XFC-07382,0.9027,Crítico,1,2026-04-15
XFC-07383,0.5695,Medio,1,2026-04-15
XFC-07384,0.1918,Muy Bajo,0,2026-04-15
XFC-07385,0.0867,Muy Bajo,1,2026-04-15
XFC-07386,0.1342,Muy Bajo,0,2026-04-15
XFC-07387,0.3303,Bajo,0,2026-04-15
XFC-07388,0.9348,Crítico,1,2026-04-15
XFC-07389,0.1829,Muy Bajo,0,2026-04-15
XFC-07390,0.009,Muy Bajo,0,2026-04-15
XFC-07391,0.8565,Crítico,1,2026-04-15
XFC-07392,0.0068,Muy Bajo,0,2026-04-15
XFC-07393,0.5175,Medio,1,2026-04-15
XFC-07394,0.9133,Crítico,1,2026-04-15
XFC-07395,0.0047,Muy Bajo,0,2026-04-15
XFC-07396,0.6666,Alto,1,2026-04-15
XFC-07397,0.0117,Muy Bajo,0,2026-04-15
XFC-07398,0.2921,Bajo,1,2026-04-15
XFC-07399,0.9391,Crítico,1,2026-04-15
XFC-07400,0.7605,Alto,0,2026-04-15
XFC-07401,0.5791,Medio,1,2026-04-15
XFC-07402,0.5457,Medio,1,2026-04-15
XFC-07403,0.7166,Alto,0,2026-04-15
XFC-07404,0.9007,Crítico,1,2026-04-15
XFC-07405,0.0876,Muy Bajo,0,2026-04-15
XFC-07406,0.0084,Muy Bajo,0,2026-04-15
XFC-07407,0.5742,Medio,0,2026-04-15
XFC-07408,0.7659,Alto,1,2026-04-15
XFC-07409,0.9514,Crítico,1,2026-04-15
XFC-07410,0.6667,Alto,1,2026-04-15
XFC-07411,0.8326,Crítico,1,2026-04-15
XFC-07412,0.0955,Muy Bajo,0,2026-04-15
XFC-07413,0.9441,Crítico,1,2026-04-15
XFC-07414,0.7824,Alto,0,2026-04-15
XFC-07415,0.0553,Muy Bajo,0,2026-04-15
XFC-07416,0.2838,Bajo,1,2026-04-15
XFC-07417,0.525,Medio,0,2026-04-15
XFC-07418,0.079,Muy Bajo,0,2026-04-15
XFC-07419,0.2325,Bajo,0,2026-04-15
XFC-07420,0.631,Alto,1,2026-04-15
XFC-07421,0.0731,Muy Bajo,0,2026-04-15
XFC-07422,0.1785,Muy Bajo,0,2026-04-15
XFC-07423,0.7629,Alto,1,2026-04-15
XFC-07424,0.2463,Bajo,0,2026-04-15
XFC-07425,0.9186,Crítico,1,2026-04-15
XFC-07426,0.9253,Crítico,1,2026-04-15
XFC-07427,0.7428,Alto,1,2026-04-15
XFC-07428,0.3768,Bajo,1,2026-04-15
XFC-07429,0.0575,Muy Bajo,0,2026-04-15
XFC-07430,0.8557,Crítico,1,2026-04-15
XFC-07431,0.0112,Muy Bajo,0,2026-04-15
XFC-07432,0.1042,Muy Bajo,0,2026-04-15
XFC-07433,0.0973,Muy Bajo,0,2026-04-15
XFC-07434,0.927,Crítico,1,2026-04-15
XFC-07435,0.1043,Muy Bajo,0,2026-04-15
XFC-07436,0.1948,Muy Bajo,0,2026-04-15
XFC-07437,0.5181,Medio,0,2026-04-15
XFC-07438,0.0377,Muy Bajo,0,2026-04-15
XFC-07439,0.2518,Bajo,0,2026-04-15
XFC-07440,0.0501,Muy Bajo,0,2026-04-15
XFC-07441,0.4805,Medio,1,2026-04-15
XFC-07442,0.9406,Crítico,0,2026-04-15
XFC-07443,0.9877,Crítico,1,2026-04-15
XFC-07444,0.0083,Muy Bajo,0,2026-04-15
XFC-07445,0.8193,Crítico,1,2026-04-15
XFC-07446,0.2038,Bajo,0,2026-04-15
XFC-07447,0.7571,Alto,1,2026-04-15
XFC-07448,0.119,Muy Bajo,0,2026-04-15
XFC-07449,0.2575,Bajo,0,2026-04-15
XFC-07450,0.9743,Crítico,1,2026-04-15
XFC-07451,0.9218,Crítico,1,2026-04-15
XFC-07452,0.4029,Medio,0,2026-04-15
XFC-07453,0.4888,Medio,0,2026-04-15
XFC-07454,0.0818,Muy Bajo,0,2026-04-15
XFC-07455,0.9403,Crítico,1,2026-04-15
XFC-07456,0.0072,Muy Bajo,0,2026-04-15
XFC-07457,0.9004,Crítico,1,2026-04-15
XFC-07458,0.4461,Medio,0,2026-04-15
XFC-07459,0.0537,Muy Bajo,0,2026-04-15
XFC-07460,0.7688,Alto,1,2026-04-15
XFC-07461,0.0081,Muy Bajo,0,2026-04-15
XFC-07462,0.5166,Medio,1,2026-04-15
XFC-07463,0.2318,Bajo,0,2026-04-15
XFC-07464,0.0724,Muy Bajo,0,2026-04-15
XFC-07465,0.6063,Alto,1,2026-04-15
XFC-07466,0.9072,Crítico,1,2026-04-15
XFC-07467,0.9326,Crítico,1,2026-04-15
XFC-07468,0.0723,Muy Bajo,0,2026-04-15
XFC-07469,0.5177,Medio,1,2026-04-15
XFC-07470,0.9053,Crítico,1,2026-04-15
XFC-07471,0.078,Muy Bajo,0,2026-04-15
XFC-07472,0.3736,Bajo,0,2026-04-15
XFC-07473,0.2721,Bajo,0,2026-04-15
XFC-07474,0.9619,Crítico,1,2026-04-15
XFC-07475,0.008,Muy Bajo,0,2026-04-15
XFC-07476,0.0063,Muy Bajo,0,2026-04-15
XFC-07477,0.9411,Crítico,1,2026-04-15
XFC-07478,0.0238,Muy Bajo,0,2026-04-15
XFC-07479,0.094,Muy Bajo,0,2026-04-15
XFC-07480,0.1514,Muy Bajo,0,2026-04-15
XFC-07481,0.5486,Medio,1,2026-04-15
XFC-07482,0.3272,Bajo,0,2026-04-15
XFC-07483,0.1286,Muy Bajo,0,2026-04-15
XFC-07484,0.3409,Bajo,0,2026-04-15
XFC-07485,0.6655,Alto,0,2026-04-15
XFC-07486,0.4768,Medio,1,2026-04-15
XFC-07487,0.0702,Muy Bajo,1,2026-04-15
XFC-07488,0.9001,Crítico,1,2026-04-15
XFC-07489,0.0085,Muy Bajo,0,2026-04-15
XFC-07490,0.0088,Muy Bajo,0,2026-04-15
XFC-07491,0.8368,Crítico,0,2026-04-15
XFC-07492,0.1297,Muy Bajo,0,2026-04-15
XFC-07493,0.006,Muy Bajo,0,2026-04-15
XFC-07494,0.3929,Bajo,0,2026-04-15
XFC-07495,0.7152,Alto,1,2026-04-15
XFC-07496,0.8665,Crítico,1,2026-04-15
XFC-07497,0.8471,Crítico,1,2026-04-15
XFC-07498,0.7617,Alto,1,2026-04-15
XFC-07499,0.6704,Alto,1,2026-04-15
XFC-07500,0.7184,Alto,1,2026-04-15
XFC-07501,0.9046,Crítico,1,2026-04-15
XFC-07502,0.0443,Muy Bajo,0,2026-04-15
XFC-07503,0.9052,Crítico,1,2026-04-15
XFC-07504,0.3402,Bajo,0,2026-04-15
XFC-07505,0.6124,Alto,1,2026-04-15
XFC-07506,0.137,Muy Bajo,0,2026-04-15
XFC-07507,0.9408,Crítico,0,2026-04-15
XFC-07508,0.8906,Crítico,1,2026-04-15
XFC-07509,0.8381,Crítico,1,2026-04-15
XFC-07510,0.0808,Muy Bajo,0,2026-04-15
XFC-07511,0.287,Bajo,0,2026-04-15
XFC-07512,0.8799,Crítico,1,2026-04-15
XFC-07513,0.1247,Muy Bajo,0,2026-04-15
XFC-07514,0.1395,Muy Bajo,0,2026-04-15
XFC-07515,0.1395,Muy Bajo,0,2026-04-15
XFC-07516,0.0815,Muy Bajo,0,2026-04-15
XFC-07517,0.1027,Muy Bajo,0,2026-04-15
XFC-07518,0.4591,Medio,1,2026-04-15
XFC-07519,0.0081,Muy Bajo,0,2026-04-15
XFC-07520,0.5197,Medio,1,2026-04-15
XFC-07521,0.0464,Muy Bajo,0,2026-04-15
XFC-07522,0.921,Crítico,1,2026-04-15
XFC-07523,0.8649,Crítico,1,2026-04-15
XFC-07524,0.0701,Muy Bajo,0,2026-04-15
XFC-07525,0.5023,Medio,1,2026-04-15
XFC-07526,0.3946,Bajo,0,2026-04-15
XFC-07527,0.8395,Crítico,1,2026-04-15
XFC-07528,0.0748,Muy Bajo,0,2026-04-15
XFC-07529,0.0069,Muy Bajo,0,2026-04-15
XFC-07530,0.0115,Muy Bajo,0,2026-04-15
XFC-07531,0.7067,Alto,0,2026-04-15
XFC-07532,0.1951,Muy Bajo,0,2026-04-15
XFC-07533,0.9675,Crítico,1,2026-04-15
XFC-07534,0.7765,Alto,1,2026-04-15
XFC-07535,0.0072,Muy Bajo,0,2026-04-15
XFC-07536,0.9301,Crítico,1,2026-04-15
XFC-07537,0.7672,Alto,1,2026-04-15
XFC-07538,0.7354,Alto,1,2026-04-15
XFC-07539,0.1183,Muy Bajo,0,2026-04-15
XFC-07540,0.6177,Alto,1,2026-04-15
XFC-07541,0.4135,Medio,0,2026-04-15
XFC-07542,0.7429,Alto,1,2026-04-15
XFC-07543,0.125,Muy Bajo,0,2026-04-15
XFC-07544,0.5983,Medio,1,2026-04-15
XFC-07545,0.0107,Muy Bajo,0,2026-04-15
XFC-07546,0.0085,Muy Bajo,0,2026-04-15
