customer_id,score_margen,score_ingreso,score_frecuencia,score_programa,score_adherencia,indice_priorizacion,categoria_valor,clv_24m,fecha_calculo
XFC-07543,22.18,19.44,27.88,0,87.38,39.83,Valor Medio,3422.0,2026-04-15
XFC-07544,2.88,2.53,4.88,0,50.0,16.96,Valor Bajo,0.0,2026-04-15
XFC-07545,0.56,0.0,0.0,0,50.0,15.14,Valor Bajo,0.0,2026-04-15
XFC-07546,2.87,0.0,0.0,25,0.0,3.22,En Riesgo,193.0,2026-04-15
XFC-07547,2.54,2.23,4.88,100,50.0,26.81,Valor Bajo,0.0,2026-04-15
XFC-07548,13.21,12.35,19.12,25,78.97,34.83,Valor Bajo,1361.0,2026-04-15
XFC-07549,45.41,42.76,44.5,75,65.52,53.74,Valor Medio,1558.0,2026-04-15
XFC-07550,7.66,6.66,11.62,0,50.0,19.99,Valor Bajo,0.0,2026-04-15
XFC-07551,2.94,1.99,8.0,50,50.0,22.33,Valor Bajo,0.0,2026-04-15
XFC-07552,2.52,2.19,9.12,0,50.0,17.44,Valor Bajo,0.0,2026-04-15
XFC-07553,16.23,23.59,13.25,75,59.32,36.06,Valor Medio,637.0,2026-04-15
XFC-07554,20.47,18.76,26.12,0,82.98,37.68,Valor Medio,2660.0,2026-04-15
XFC-07555,1.73,1.46,2.88,0,50.0,16.16,Valor Bajo,0.0,2026-04-15
XFC-07556,5.4,4.53,12.88,0,50.0,19.19,Valor Bajo,0.0,2026-04-15
XFC-07557,6.46,2.61,17.5,100,69.67,35.66,Valor Medio,1009.0,2026-04-15
XFC-07558,2.58,0.0,0.0,25,99.4,32.97,Valor Bajo,26556.0,2026-04-15
XFC-07559,4.99,4.48,4.75,0,50.0,17.86,Valor Bajo,0.0,2026-04-15
XFC-07560,0.4,0.37,0.88,0,50.0,15.31,Valor Bajo,0.0,2026-04-15
XFC-07561,8.77,7.46,13.38,0,50.0,20.69,Valor Bajo,0.0,2026-04-15
XFC-07562,5.5,3.28,21.0,0,50.0,20.18,Valor Bajo,0.0,2026-04-15
XFC-07563,1.14,0.96,2.0,25,50.0,18.28,Valor Bajo,0.0,2026-04-15
XFC-07564,11.63,10.74,25.37,0,74.6,31.24,Valor Bajo,1005.0,2026-04-15
XFC-07565,0.26,0.0,0.0,0,50.0,15.06,Valor Bajo,0.0,2026-04-15
XFC-07566,0.49,0.0,0.0,25,50.0,17.62,Valor Bajo,0.0,2026-04-15
XFC-07567,14.39,11.2,27.38,0,77.96,33.33,Valor Bajo,1332.0,2026-04-15
XFC-07568,18.93,21.4,31.13,100,63.13,42.62,Valor Medio,1750.0,2026-04-15
XFC-07569,1.36,1.13,4.5,0,50.0,16.24,Valor Bajo,0.0,2026-04-15
XFC-07570,2.12,1.9,4.25,100,50.0,26.55,Valor Bajo,0.0,2026-04-15
XFC-07571,0.32,0.28,3.0,50,50.0,20.59,Valor Bajo,0.0,2026-04-15
XFC-07572,1.42,1.11,2.75,0,50.0,15.99,Valor Bajo,0.0,2026-04-15
XFC-07573,0.21,0.0,0.0,0,50.0,15.05,Valor Bajo,0.0,2026-04-15
XFC-07574,5.78,4.0,8.75,0,50.0,18.56,Valor Bajo,0.0,2026-04-15
XFC-07575,9.23,9.29,49.12,100,57.72,38.85,Valor Medio,2648.0,2026-04-15
XFC-07576,15.82,12.88,32.5,0,74.46,33.74,Valor Bajo,2666.0,2026-04-15
XFC-07577,1.85,1.51,5.12,50,50.0,21.53,Valor Bajo,0.0,2026-04-15
XFC-07578,35.86,21.85,18.88,25,72.01,40.27,Valor Medio,2015.0,2026-04-15
XFC-07579,2.32,2.14,4.5,0,50.0,16.68,Valor Bajo,0.0,2026-04-15
XFC-07580,0.82,0.0,0.0,25,50.0,17.7,Valor Bajo,0.0,2026-04-15
XFC-07581,1.2,1.04,5.5,25,50.0,18.83,Valor Bajo,0.0,2026-04-15
XFC-07582,1.47,1.22,3.25,0,50.0,16.1,Valor Bajo,0.0,2026-04-15
XFC-07583,3.43,2.51,5.38,50,50.0,22.17,Valor Bajo,0.0,2026-04-15
XFC-07584,39.55,34.33,41.88,25,85.99,51.33,Valor Medio,4166.0,2026-04-15
XFC-07585,5.24,4.24,10.12,0,50.0,18.68,Valor Bajo,0.0,2026-04-15
XFC-07586,1.26,1.09,5.0,0,50.0,16.28,Valor Bajo,0.0,2026-04-15
XFC-07587,0.1,0.12,1.75,75,50.0,22.81,Valor Bajo,0.0,2026-04-15
XFC-07588,0.21,0.0,0.0,0,50.0,15.05,Valor Bajo,0.0,2026-04-15
XFC-07589,23.91,20.05,32.38,0,71.97,36.44,Valor Medio,1533.0,2026-04-15
XFC-07590,0.68,0.59,2.75,0,50.0,15.7,Valor Bajo,0.0,2026-04-15
XFC-07591,0.38,0.34,8.12,0,50.0,16.38,Valor Bajo,0.0,2026-04-15
XFC-07592,0.91,0.0,0.0,50,50.0,20.23,Valor Bajo,0.0,2026-04-15
XFC-07593,8.21,6.79,9.38,0,50.0,19.82,Valor Bajo,0.0,2026-04-15
XFC-07594,5.33,2.25,5.38,0,50.0,17.59,Valor Bajo,0.0,2026-04-15
XFC-07595,14.8,10.99,20.38,75,81.35,40.86,Valor Medio,1532.0,2026-04-15
XFC-07596,7.6,6.39,7.5,0,50.0,19.3,Valor Bajo,0.0,2026-04-15
XFC-07597,10.61,6.54,18.38,25,67.24,29.39,Valor Bajo,935.0,2026-04-15
XFC-07598,1.3,0.68,1.75,75,50.0,23.22,Valor Bajo,0.0,2026-04-15
XFC-07599,34.38,29.35,38.75,25,80.59,46.95,Valor Medio,2892.0,2026-04-15
XFC-07600,1.05,0.94,4.12,0,50.0,16.07,Valor Bajo,0.0,2026-04-15
XFC-07601,4.12,3.46,7.12,75,50.0,25.29,Valor Bajo,0.0,2026-04-15
XFC-07602,7.37,5.12,13.25,0,50.0,19.85,Valor Bajo,0.0,2026-04-15
XFC-07603,3.97,3.57,3.62,0,50.0,17.25,Valor Bajo,0.0,2026-04-15
XFC-07604,4.33,3.66,8.88,0,50.0,18.15,Valor Bajo,0.0,2026-04-15
XFC-07605,6.49,4.14,26.62,0,96.3,35.33,Valor Medio,7777.0,2026-04-15
XFC-07606,5.29,4.38,5.88,25,50.0,20.58,Valor Bajo,0.0,2026-04-15
XFC-07607,7.39,3.75,6.75,0,50.0,18.61,Valor Bajo,0.0,2026-04-15
XFC-07608,16.45,13.52,27.75,75,79.61,42.36,Valor Medio,1630.0,2026-04-15
XFC-07609,7.27,6.06,11.62,25,50.0,22.27,Valor Bajo,0.0,2026-04-15
XFC-07610,0.11,0.12,1.88,0,50.0,15.33,Valor Bajo,0.0,2026-04-15
XFC-07611,0.89,0.78,1.62,0,50.0,15.62,Valor Bajo,0.0,2026-04-15
XFC-07612,3.1,2.56,4.5,0,50.0,16.96,Valor Bajo,0.0,2026-04-15
XFC-07613,5.15,3.35,4.38,25,50.0,20.11,Valor Bajo,0.0,2026-04-15
XFC-07614,44.0,38.7,40.75,75,92.87,60.21,Alto Valor,9575.0,2026-04-15
XFC-07615,0.14,0.0,0.0,0,50.0,15.04,Valor Bajo,0.0,2026-04-15
XFC-07616,1.65,1.44,9.88,0,50.0,17.18,Valor Bajo,0.0,2026-04-15
XFC-07617,2.47,1.67,9.5,0,50.0,17.38,Valor Bajo,0.0,2026-04-15
XFC-07618,0.05,0.0,0.0,50,50.0,20.01,Valor Bajo,0.0,2026-04-15
XFC-07619,1.51,1.34,5.75,0,50.0,16.51,Valor Bajo,0.0,2026-04-15
XFC-07620,21.97,18.57,41.0,50,69.79,41.29,Valor Medio,1380.0,2026-04-15
XFC-07621,3.06,2.87,7.5,0,50.0,17.46,Valor Bajo,0.0,2026-04-15
XFC-07622,2.22,1.85,5.5,50,50.0,21.75,Valor Bajo,0.0,2026-04-15
XFC-07623,5.08,4.42,5.88,0,50.0,18.04,Valor Bajo,0.0,2026-04-15
XFC-07624,0.7,0.0,0.0,0,50.0,15.18,Valor Bajo,0.0,2026-04-15
XFC-07625,0.05,0.08,0.5,50,50.0,20.1,Valor Bajo,0.0,2026-04-15
XFC-07626,2.21,1.66,8.12,0,50.0,17.1,Valor Bajo,0.0,2026-04-15
XFC-07627,0.06,0.1,0.62,25,50.0,17.63,Valor Bajo,0.0,2026-04-15
XFC-07628,34.77,40.75,28.5,25,81.0,47.92,Valor Medio,3990.0,2026-04-15
XFC-07629,0.35,0.0,0.0,50,50.0,20.09,Valor Bajo,0.0,2026-04-15
XFC-07630,4.78,3.57,7.75,0,50.0,18.07,Valor Bajo,0.0,2026-04-15
XFC-07631,15.37,11.02,18.12,75,76.79,39.3,Valor Medio,1216.0,2026-04-15
XFC-07632,0.14,0.15,3.0,25,50.0,18.02,Valor Bajo,0.0,2026-04-15
XFC-07633,2.21,1.84,10.5,0,50.0,17.5,Valor Bajo,0.0,2026-04-15
XFC-07634,3.67,3.3,3.25,0,50.0,17.07,Valor Bajo,0.0,2026-04-15
XFC-07635,0.16,0.17,2.38,0,50.0,15.43,Valor Bajo,0.0,2026-04-15
XFC-07636,1.93,1.56,5.5,0,50.0,16.62,Valor Bajo,0.0,2026-04-15
XFC-07637,0.22,0.22,0.88,0,50.0,15.23,Valor Bajo,0.0,2026-04-15
XFC-07638,0.76,0.79,1.5,75,50.0,23.07,Valor Bajo,0.0,2026-04-15
XFC-07639,0.16,0.0,0.0,0,50.0,15.04,Valor Bajo,0.0,2026-04-15
XFC-07640,10.31,7.1,13.38,0,50.0,21.0,Valor Bajo,0.0,2026-04-15
XFC-07641,22.87,16.01,36.5,0,79.35,38.2,Valor Medio,2484.0,2026-04-15
XFC-07642,0.82,0.75,1.88,0,50.0,15.64,Valor Bajo,0.0,2026-04-15
XFC-07643,1.38,1.17,3.75,25,50.0,18.64,Valor Bajo,0.0,2026-04-15
XFC-07644,4.32,3.73,4.75,0,50.0,17.54,Valor Bajo,0.0,2026-04-15
XFC-07645,2.43,2.11,4.12,0,50.0,16.65,Valor Bajo,0.0,2026-04-15
XFC-07646,0.09,0.0,0.0,25,50.0,17.52,Valor Bajo,0.0,2026-04-15
XFC-07647,4.09,3.41,5.0,0,50.0,17.45,Valor Bajo,0.0,2026-04-15
XFC-07648,2.35,2.1,8.12,0,50.0,17.23,Valor Bajo,0.0,2026-04-15
XFC-07649,0.1,0.11,7.12,50,50.0,21.12,Valor Bajo,0.0,2026-04-15
XFC-07650,0.28,0.28,0.38,0,50.0,15.18,Valor Bajo,0.0,2026-04-15
XFC-07651,0.55,0.52,1.75,0,50.0,15.5,Valor Bajo,0.0,2026-04-15
XFC-07652,1.64,0.73,6.38,0,50.0,16.51,Valor Bajo,0.0,2026-04-15
XFC-07653,0.35,0.42,0.62,50,50.0,20.26,Valor Bajo,0.0,2026-04-15
XFC-07654,4.03,2.17,5.75,0,50.0,17.3,Valor Bajo,0.0,2026-04-15
XFC-07655,7.58,5.08,31.62,25,75.89,32.92,Valor Bajo,1586.0,2026-04-15
XFC-07656,10.25,8.51,14.0,0,50.0,21.36,Valor Bajo,0.0,2026-04-15
XFC-07657,2.15,1.96,5.12,25,86.89,30.26,Valor Bajo,538.0,2026-04-15
XFC-07658,2.72,2.26,4.5,0,50.0,16.81,Valor Bajo,0.0,2026-04-15
XFC-07659,5.42,4.92,5.88,50,61.49,26.67,Valor Bajo,268.0,2026-04-15
XFC-07660,3.59,0.0,0.0,0,0.0,0.9,En Riesgo,240.0,2026-04-15
XFC-07661,2.41,2.09,6.25,0,50.0,16.96,Valor Bajo,0.0,2026-04-15
XFC-07662,2.41,2.09,11.0,0,50.0,17.67,Valor Bajo,0.0,2026-04-15
XFC-07663,9.6,7.5,12.5,0,50.0,20.78,Valor Bajo,0.0,2026-04-15
XFC-07664,23.27,22.16,12.75,50,78.85,40.82,Valor Medio,1689.0,2026-04-15
XFC-07665,1.23,1.1,37.5,0,50.0,21.15,Valor Bajo,0.0,2026-04-15
XFC-07666,8.53,7.42,11.0,75,50.0,27.77,Valor Bajo,0.0,2026-04-15
XFC-07667,0.33,0.29,1.25,0,50.0,15.33,Valor Bajo,0.0,2026-04-15
XFC-07668,18.99,12.3,34.75,25,97.74,44.24,Valor Medio,12618.0,2026-04-15
XFC-07669,6.08,4.97,11.25,50,50.0,24.2,Valor Bajo,0.0,2026-04-15
XFC-07670,5.72,3.15,5.5,25,76.16,28.23,Valor Bajo,2338.0,2026-04-15
XFC-07671,9.03,7.68,10.62,0,50.0,20.39,Valor Bajo,0.0,2026-04-15
XFC-07672,1.8,1.52,3.12,0,50.0,16.22,Valor Bajo,0.0,2026-04-15
XFC-07673,3.77,3.13,5.88,0,50.0,17.45,Valor Bajo,0.0,2026-04-15
XFC-07674,4.11,2.58,8.0,75,50.0,25.24,Valor Bajo,0.0,2026-04-15
XFC-07675,2.13,1.77,6.0,25,50.0,19.29,Valor Bajo,0.0,2026-04-15
XFC-07676,11.68,7.23,12.38,0,50.0,21.22,Valor Bajo,0.0,2026-04-15
XFC-07677,0.12,0.0,0.0,0,50.0,15.03,Valor Bajo,0.0,2026-04-15
XFC-07678,2.41,2.14,3.62,50,50.0,21.57,Valor Bajo,0.0,2026-04-15
XFC-07679,8.39,7.08,10.5,0,50.0,20.09,Valor Bajo,0.0,2026-04-15
XFC-07680,0.06,0.0,0.0,0,50.0,15.02,Valor Bajo,0.0,2026-04-15
XFC-07681,1.73,1.43,4.25,0,50.0,16.36,Valor Bajo,0.0,2026-04-15
XFC-07682,5.79,5.15,11.88,0,83.85,29.41,Valor Bajo,948.0,2026-04-15
XFC-07683,2.73,1.67,5.38,25,50.0,19.32,Valor Bajo,0.0,2026-04-15
XFC-07684,12.03,9.96,10.25,0,68.35,27.04,Valor Bajo,727.0,2026-04-15
XFC-07685,12.53,10.01,22.62,0,89.05,35.24,Valor Medio,2481.0,2026-04-15
XFC-07686,1.31,1.09,2.25,100,50.0,25.88,Valor Bajo,0.0,2026-04-15
XFC-07687,39.32,49.45,42.12,100,85.63,61.73,Alto Valor,5712.0,2026-04-15
XFC-07688,3.47,0.0,0.0,50,0.0,5.87,En Riesgo,232.0,2026-04-15
XFC-07689,30.33,25.14,36.25,25,80.07,44.57,Valor Medio,2575.0,2026-04-15
XFC-07690,21.55,26.92,13.25,25,66.59,35.24,Valor Medio,914.0,2026-04-15
XFC-07691,8.94,6.88,7.0,0,50.0,19.66,Valor Bajo,0.0,2026-04-15
XFC-07692,3.68,3.07,5.25,25,50.0,19.82,Valor Bajo,0.0,2026-04-15
XFC-07693,9.19,5.82,11.88,25,50.0,22.74,Valor Bajo,0.0,2026-04-15
XFC-07694,35.01,32.28,28.25,75,71.61,48.43,Valor Medio,1542.0,2026-04-15
XFC-07695,4.67,3.92,8.38,25,50.0,20.71,Valor Bajo,0.0,2026-04-15
XFC-07696,0.39,0.0,0.0,25,50.0,17.6,Valor Bajo,0.0,2026-04-15
XFC-07697,0.06,0.09,0.75,0,50.0,15.15,Valor Bajo,0.0,2026-04-15
XFC-07698,47.67,57.45,50.75,75,90.17,65.57,Alto Valor,10136.0,2026-04-15
XFC-07699,22.48,16.26,21.38,50,84.0,42.28,Valor Medio,1977.0,2026-04-15
XFC-07700,25.41,23.5,29.25,0,90.17,42.49,Valor Medio,6180.0,2026-04-15
XFC-07701,25.94,28.84,15.62,50,71.06,40.91,Valor Medio,1489.0,2026-04-15
XFC-07702,0.03,0.0,0.0,50,50.0,20.01,Valor Bajo,0.0,2026-04-15
XFC-07703,16.1,12.22,34.12,25,82.96,38.97,Valor Medio,2460.0,2026-04-15
XFC-07704,8.86,6.78,58.5,0,84.03,37.56,Valor Medio,5560.0,2026-04-15
XFC-07705,6.28,4.49,9.25,50,50.0,23.86,Valor Bajo,0.0,2026-04-15
XFC-07706,0.78,0.66,2.38,0,50.0,15.68,Valor Bajo,0.0,2026-04-15
XFC-07707,2.7,1.97,2.75,25,50.0,18.98,Valor Bajo,0.0,2026-04-15
XFC-07708,37.11,40.61,34.0,0,70.71,43.71,Valor Medio,1939.0,2026-04-15
XFC-07709,23.98,21.23,28.5,50,65.23,39.08,Valor Medio,843.0,2026-04-15
XFC-07710,10.76,8.89,13.12,0,50.0,21.44,Valor Bajo,0.0,2026-04-15
XFC-07711,0.28,0.0,0.0,25,50.0,17.57,Valor Bajo,0.0,2026-04-15
XFC-07712,2.98,2.73,3.38,0,50.0,16.8,Valor Bajo,0.0,2026-04-15
XFC-07713,6.34,4.06,10.75,0,50.0,19.01,Valor Bajo,0.0,2026-04-15
XFC-07714,0.2,0.21,1.12,0,50.0,15.26,Valor Bajo,0.0,2026-04-15
XFC-07715,16.05,16.42,20.88,25,74.82,35.37,Valor Medio,1914.0,2026-04-15
XFC-07716,11.18,9.09,47.62,0,88.72,38.37,Valor Medio,5198.0,2026-04-15
XFC-07717,5.83,0.0,0.0,0,0.0,1.46,En Riesgo,388.0,2026-04-15
XFC-07718,11.17,7.8,14.62,0,50.0,21.55,Valor Bajo,0.0,2026-04-15
XFC-07719,1.96,1.62,3.5,25,50.0,18.84,Valor Bajo,0.0,2026-04-15
XFC-07720,1.11,0.16,0.75,0,50.0,15.42,Valor Bajo,0.0,2026-04-15
XFC-07721,25.59,26.41,21.0,50,79.88,43.79,Valor Medio,2943.0,2026-04-15
XFC-07722,0.02,0.0,0.0,50,50.0,20.0,Valor Bajo,0.0,2026-04-15
XFC-07723,33.21,30.43,47.5,75,73.31,51.01,Valor Medio,2227.0,2026-04-15
XFC-07724,0.09,0.11,12.5,0,50.0,16.92,Valor Bajo,0.0,2026-04-15
XFC-07725,0.86,0.72,4.25,0,50.0,16.0,Valor Bajo,0.0,2026-04-15
XFC-07726,16.99,14.89,36.12,0,69.55,33.51,Valor Bajo,2103.0,2026-04-15
XFC-07727,0.72,0.61,2.12,0,50.0,15.62,Valor Bajo,0.0,2026-04-15
XFC-07728,9.65,8.57,19.25,25,82.88,34.38,Valor Bajo,1761.0,2026-04-15
XFC-07729,7.76,5.24,19.38,75,50.0,28.4,Valor Bajo,0.0,2026-04-15
XFC-07730,19.82,19.71,21.88,75,66.09,39.51,Valor Medio,1038.0,2026-04-15
XFC-07731,8.09,6.02,9.25,100,88.18,41.07,Valor Medio,1141.0,2026-04-15
XFC-07732,0.78,0.0,0.0,0,50.0,15.2,Valor Bajo,0.0,2026-04-15
XFC-07733,0.85,0.78,2.12,0,50.0,15.69,Valor Bajo,0.0,2026-04-15
XFC-07734,0.88,0.84,1.88,75,50.0,23.17,Valor Bajo,0.0,2026-04-15
XFC-07735,7.03,6.55,12.0,100,50.0,29.87,Valor Bajo,0.0,2026-04-15
XFC-07736,49.97,49.48,39.0,25,82.88,55.6,Alto Valor,5166.0,2026-04-15
XFC-07737,5.39,4.8,7.12,25,86.78,31.91,Valor Bajo,792.0,2026-04-15
XFC-07738,27.38,22.4,36.12,25,79.29,43.03,Valor Medio,2473.0,2026-04-15
XFC-07739,6.45,5.74,8.12,100,50.0,28.98,Valor Bajo,0.0,2026-04-15
XFC-07740,2.42,2.08,3.12,0,50.0,16.49,Valor Bajo,0.0,2026-04-15
XFC-07741,0.89,0.78,2.25,25,50.0,18.22,Valor Bajo,0.0,2026-04-15
XFC-07742,42.43,50.3,37.0,25,80.26,52.8,Valor Medio,4326.0,2026-04-15
XFC-07743,21.36,18.82,43.62,25,60.92,36.42,Valor Medio,1117.0,2026-04-15
XFC-07744,6.71,5.3,8.0,25,50.0,21.44,Valor Bajo,0.0,2026-04-15
XFC-07745,2.31,1.98,2.5,0,50.0,16.35,Valor Bajo,0.0,2026-04-15
XFC-07746,1.23,0.0,0.0,0,0.0,0.31,En Riesgo,85.0,2026-04-15
XFC-07747,0.79,0.63,2.0,75,50.0,23.12,Valor Bajo,0.0,2026-04-15
XFC-07748,0.05,0.08,0.75,0,50.0,15.14,Valor Bajo,0.0,2026-04-15
XFC-07749,9.6,7.56,14.12,0,50.0,21.03,Valor Bajo,0.0,2026-04-15
XFC-07750,0.27,0.11,4.0,50,50.0,20.69,Valor Bajo,0.0,2026-04-15
XFC-07751,3.09,2.63,4.62,100,50.0,26.99,Valor Bajo,0.0,2026-04-15
XFC-07752,5.36,4.58,11.12,0,50.0,18.92,Valor Bajo,0.0,2026-04-15
XFC-07753,24.28,17.81,20.25,25,74.68,37.57,Valor Medio,1396.0,2026-04-15
XFC-07754,31.14,34.91,33.88,100,75.88,52.61,Valor Medio,3321.0,2026-04-15
XFC-07755,12.43,10.11,20.62,50,63.79,32.36,Valor Bajo,482.0,2026-04-15
XFC-07756,10.17,8.37,17.75,0,75.94,29.66,Valor Bajo,752.0,2026-04-15
XFC-07757,1.09,1.01,1.88,0,50.0,15.76,Valor Bajo,0.0,2026-04-15
XFC-07758,6.45,5.49,7.75,25,50.0,21.37,Valor Bajo,0.0,2026-04-15
XFC-07759,0.58,0.0,0.0,0,50.0,15.14,Valor Bajo,0.0,2026-04-15
XFC-07760,1.46,1.22,2.75,0,50.0,16.02,Valor Bajo,0.0,2026-04-15
XFC-07761,0.94,0.8,4.5,0,50.0,16.07,Valor Bajo,0.0,2026-04-15
XFC-07762,28.06,23.47,22.25,0,90.87,42.31,Valor Medio,4500.0,2026-04-15
XFC-07763,0.26,0.27,0.75,0,50.0,15.23,Valor Bajo,0.0,2026-04-15
XFC-07764,2.26,1.74,12.5,0,50.0,17.79,Valor Bajo,0.0,2026-04-15
XFC-07765,0.51,0.44,3.12,0,50.0,15.68,Valor Bajo,0.0,2026-04-15
XFC-07766,4.13,3.54,8.25,50,50.0,22.98,Valor Bajo,0.0,2026-04-15
XFC-07767,0.41,0.38,1.0,0,50.0,15.33,Valor Bajo,0.0,2026-04-15
XFC-07768,46.78,42.3,37.75,0,79.59,49.69,Valor Medio,3237.0,2026-04-15
XFC-07769,1.89,0.0,0.0,75,0.0,7.97,En Riesgo,128.0,2026-04-15
XFC-07770,10.11,8.14,12.5,0,50.0,21.03,Valor Bajo,0.0,2026-04-15
XFC-07771,2.74,1.88,3.0,75,50.0,24.01,Valor Bajo,0.0,2026-04-15
XFC-07772,8.4,7.1,10.38,0,50.0,20.08,Valor Bajo,0.0,2026-04-15
XFC-07773,1.11,1.03,7.88,75,77.52,32.42,Valor Bajo,180.0,2026-04-15
XFC-07774,4.44,2.79,10.25,50,50.0,23.21,Valor Bajo,0.0,2026-04-15
XFC-07775,2.36,2.01,5.0,50,50.0,21.74,Valor Bajo,0.0,2026-04-15
XFC-07776,0.98,0.8,2.62,0,50.0,15.8,Valor Bajo,0.0,2026-04-15
XFC-07777,0.12,0.0,0.0,0,50.0,15.03,Valor Bajo,0.0,2026-04-15
XFC-07778,1.21,0.0,0.0,0,50.0,15.3,Valor Bajo,0.0,2026-04-15
XFC-07779,66.41,65.19,38.5,0,89.94,62.4,Alto Valor,9938.0,2026-04-15
XFC-07780,14.73,16.06,14.75,50,66.68,34.11,Valor Bajo,562.0,2026-04-15
XFC-07781,48.56,61.18,33.62,75,83.67,62.02,Alto Valor,4064.0,2026-04-15
XFC-07782,30.16,24.59,34.75,25,83.78,45.3,Valor Medio,3100.0,2026-04-15
XFC-07783,0.75,0.68,1.12,50,50.0,20.49,Valor Bajo,0.0,2026-04-15
XFC-07784,0.21,0.2,1.25,50,50.0,20.28,Valor Bajo,0.0,2026-04-15
XFC-07785,30.57,27.29,27.5,25,77.08,42.85,Valor Medio,1731.0,2026-04-15
XFC-07786,0.93,0.8,3.0,25,50.0,18.34,Valor Bajo,0.0,2026-04-15
XFC-07787,4.95,3.64,7.75,0,50.0,18.13,Valor Bajo,0.0,2026-04-15
XFC-07788,4.95,4.11,8.0,0,50.0,18.26,Valor Bajo,0.0,2026-04-15
XFC-07789,7.75,4.76,48.75,0,89.57,37.07,Valor Medio,8429.0,2026-04-15
XFC-07790,6.84,0.0,0.0,75,0.0,9.21,En Riesgo,454.0,2026-04-15
XFC-07791,1.01,0.0,0.0,25,50.0,17.75,Valor Bajo,0.0,2026-04-15
XFC-07792,2.39,1.24,2.0,0,50.0,16.15,Valor Bajo,0.0,2026-04-15
XFC-07793,0.82,0.0,0.0,0,50.0,15.2,Valor Bajo,0.0,2026-04-15
XFC-07794,2.86,2.4,10.62,25,50.0,20.29,Valor Bajo,0.0,2026-04-15
XFC-07795,13.61,8.77,14.37,25,91.03,37.12,Valor Medio,3039.0,2026-04-15
XFC-07796,32.5,34.0,24.12,0,72.8,40.38,Valor Medio,1870.0,2026-04-15
XFC-07797,1.45,0.96,9.5,0,50.0,16.98,Valor Bajo,0.0,2026-04-15
XFC-07798,41.57,40.13,25.0,50,78.82,50.81,Valor Medio,2635.0,2026-04-15
XFC-07799,21.72,18.51,26.38,0,91.11,40.42,Valor Medio,3928.0,2026-04-15
XFC-07800,40.69,33.98,37.75,50,82.62,52.42,Valor Medio,4165.0,2026-04-15
XFC-07801,12.85,16.87,14.75,100,74.85,41.25,Valor Medio,867.0,2026-04-15
XFC-07802,0.89,0.77,2.12,25,50.0,18.19,Valor Bajo,0.0,2026-04-15
XFC-07803,19.02,16.51,23.25,75,79.88,43.01,Valor Medio,1638.0,2026-04-15
XFC-07804,45.78,42.5,27.62,50,68.64,49.68,Valor Medio,2043.0,2026-04-15
XFC-07805,44.73,52.51,32.88,100,71.47,58.06,Alto Valor,2084.0,2026-04-15
XFC-07806,0.53,0.47,1.75,75,50.0,22.99,Valor Bajo,0.0,2026-04-15
XFC-07807,14.93,12.65,20.88,25,75.27,34.48,Valor Bajo,996.0,2026-04-15
XFC-07808,33.94,27.33,32.0,0,71.39,40.17,Valor Medio,1656.0,2026-04-15
XFC-07809,7.1,6.11,14.75,0,50.0,20.21,Valor Bajo,0.0,2026-04-15
XFC-07810,2.97,2.4,4.62,0,50.0,16.92,Valor Bajo,0.0,2026-04-15
XFC-07811,39.11,44.68,36.5,25,78.89,50.36,Valor Medio,3166.0,2026-04-15
XFC-07812,3.1,2.64,4.75,0,50.0,17.02,Valor Bajo,0.0,2026-04-15
XFC-07813,0.24,0.24,3.0,0,50.0,15.56,Valor Bajo,0.0,2026-04-15
XFC-07814,0.64,0.6,4.38,0,50.0,15.94,Valor Bajo,0.0,2026-04-15
XFC-07815,0.03,0.07,0.5,75,50.0,22.6,Valor Bajo,0.0,2026-04-15
XFC-07816,0.75,0.67,3.62,75,50.0,23.36,Valor Bajo,0.0,2026-04-15
XFC-07817,1.17,1.01,2.75,0,50.0,15.91,Valor Bajo,0.0,2026-04-15
XFC-07818,0.57,0.0,0.0,25,50.0,17.64,Valor Bajo,0.0,2026-04-15
XFC-07819,4.41,3.8,3.75,0,50.0,17.42,Valor Bajo,0.0,2026-04-15
XFC-07820,0.34,0.32,0.75,25,50.0,17.76,Valor Bajo,0.0,2026-04-15
XFC-07821,9.39,8.2,11.0,25,50.0,23.14,Valor Bajo,0.0,2026-04-15
XFC-07822,0.15,0.0,0.0,0,50.0,15.04,Valor Bajo,0.0,2026-04-15
XFC-07823,0.54,0.36,12.5,0,50.0,17.08,Valor Bajo,0.0,2026-04-15
XFC-07824,7.9,6.21,10.12,25,50.0,22.24,Valor Bajo,0.0,2026-04-15
XFC-07825,0.89,0.79,1.75,75,50.0,23.14,Valor Bajo,0.0,2026-04-15
XFC-07826,35.46,32.24,24.12,0,79.93,42.91,Valor Medio,2824.0,2026-04-15
XFC-07827,30.06,32.99,20.62,0,88.93,43.89,Valor Medio,4021.0,2026-04-15
XFC-07828,16.95,13.13,18.0,50,82.46,39.3,Valor Medio,1850.0,2026-04-15
XFC-07829,10.36,8.73,10.75,0,50.0,20.95,Valor Bajo,0.0,2026-04-15
XFC-07830,43.44,50.17,31.5,0,73.36,47.63,Valor Medio,2288.0,2026-04-15
XFC-07831,0.43,0.0,0.0,50,50.0,20.11,Valor Bajo,0.0,2026-04-15
XFC-07832,2.59,0.74,2.38,0,50.0,16.15,Valor Bajo,0.0,2026-04-15
